ticker,name,shares,calls_oi,puts_oi,total_oi,ratio,iv,next_earnings
A,"Agilent Technologies, Inc.",291760992.0,7256,6868,14124,0.0048,0.3553,2024-08-21
AA,Alcoa Corporation,179560992.0,119870,109514,229384,0.1277,0.5834,2024-10-16
AACT,Ares Acquisition Corporation II,50000000.0,0,0,0,0.0,,N/A
AAN,"The Aaron's Company, Inc.",31522300.0,1006,604,1610,0.0051,0.3135,2024-08-05
AAP,"Advance Auto Parts, Inc.",59622300.0,43606,57099,100705,0.1689,0.5863,2024-08-21
AAT,"American Assets Trust, Inc.",60893700.0,84,61,145,0.0002,0.5737,2024-07-30
AB,AllianceBernstein Holding L.P.,115164000.0,3906,1760,5666,0.0049,0.3257,2024-07-26
ABBV,AbbVie Inc.,1765869952.0,167841,120175,288016,0.0163,0.2857,2024-07-25
ABEV,Ambev S.A.,15726199808.0,22323,71370,93693,0.0006,0.438,2024-08-01
ABG,"Asbury Automotive Group, Inc.",20172200.0,2778,5156,7934,0.0393,0.6486,2024-07-23
ABM,ABM Industries Incorporated,62763600.0,1124,1013,2137,0.0034,0.4146,2024-09-05
ABR,"Arbor Realty Trust, Inc.",188515008.0,159434,287551,446985,0.2371,0.7963,2024-07-26
ABR,"Arbor Realty Trust, Inc.",188515008.0,159434,287551,446985,0.2371,0.7963,2024-07-26
D,"Dominion Energy, Inc.",838211008.0,64307,24197,88504,0.0106,0.2809,2024-08-01
ABR,"Arbor Realty Trust, Inc.",188515008.0,159434,287551,446985,0.2371,0.7963,2024-07-26
E,Eni S.p.A.,1588009984.0,660,100,760,0.0,0.4006,2024-07-26
ABR,"Arbor Realty Trust, Inc.",188515008.0,159434,287551,446985,0.2371,0.7963,2024-07-26
F,Ford Motor Company,3921489920.0,1582291,2139582,3721873,0.0949,0.3125,2024-07-24
ABT,Abbott Laboratories,1739629952.0,97140,96259,193399,0.0111,0.2808,2024-10-16
AC,"Associated Capital Group, Inc.",2450850.0,0,0,0,0.0,,2024-08-07
ACA,"Arcosa, Inc.",48582500.0,775,40,815,0.0017,0.5609,2024-08-01
ACCO,ACCO Brands Corporation,95639696.0,688,140,828,0.0009,0.5643,2024-08-06
ACEL,"Accel Entertainment, Inc.",82765104.0,844,38,882,0.0011,0.5781,2024-07-30
ACHR,Archer Aviation Inc.,302745984.0,345736,54720,400456,0.1323,0.7088,2024-08-08
ACI,"Albertsons Companies, Inc.",579089984.0,195591,43893,239484,0.0414,0.3952,2024-07-23
ACM,AECOM,136127008.0,5959,4580,10539,0.0077,0.395,2024-08-05
ACN,Accenture plc,626384000.0,55256,37825,93081,0.0149,0.2974,2024-09-26
ACP,Abrdn Income Credit Strategies Fund,52110000.0,0,0,0,0.0,,N/A
ACP,Abrdn Income Credit Strategies Fund,52110000.0,0,0,0,0.0,,N/A
A,"Agilent Technologies, Inc.",291760992.0,7256,6868,14124,0.0048,0.3553,2024-08-21
ACR,ACRES Commercial Realty Corp.,7958710.0,624,175,799,0.01,0.5699,2024-07-31
ACR,ACRES Commercial Realty Corp.,7958710.0,624,175,799,0.01,0.5699,2024-07-31
C,Citigroup Inc.,1925699968.0,1170497,980047,2150544,0.1117,0.3346,2024-10-15
ACR,ACRES Commercial Realty Corp.,7958710.0,624,175,799,0.01,0.5699,2024-07-31
D,"Dominion Energy, Inc.",838211008.0,64307,24197,88504,0.0106,0.2809,2024-08-01
ACRE,Ares Commercial Real Estate Corporation,54506800.0,1838,3074,4912,0.009,0.6222,2024-07-31
ACV,Virtus Diversified Income & Convertible Fund,10370600.0,0,0,0,0.0,,N/A
ADC,Agree Realty Corporation,100626000.0,991,726,1717,0.0017,0.3139,2024-07-23
ADC,Agree Realty Corporation,100626000.0,991,726,1717,0.0017,0.3139,2024-07-23
A,"Agilent Technologies, Inc.",291760992.0,7256,6868,14124,0.0048,0.3553,2024-08-21
ADCT,ADC Therapeutics SA,96225904.0,1421,446,1867,0.0019,1.0923,2024-08-06
ADM,Archer-Daniels-Midland Company,494438016.0,75152,64696,139848,0.0283,0.3482,2024-07-30
ADNT,Adient plc,89823600.0,1091,2086,3177,0.0035,0.5051,2024-08-06
ADT,ADT Inc.,855628992.0,7891,4335,12226,0.0014,0.6595,2024-08-01
ADX,"Adams Diversified Equity Fund, Inc.",124052000.0,0,0,0,0.0,,2024-08-07
AEE,Ameren Corporation,266670000.0,1636,2052,3688,0.0014,0.2832,2024-08-01
AEFC,N/A,,0,0,0,,,N/A
AEG,Aegon Ltd.,1697309952.0,1775,80,1855,0.0001,0.4517,No future earnings date available
AEM,Agnico Eagle Mines Limited,498192992.0,102603,48464,151067,0.0303,0.4659,No future earnings date available
AEO,"American Eagle Outfitters, Inc.",196430000.0,39790,23101,62891,0.032,0.5202,2024-09-04
AER,AerCap Holdings N.V.,198343008.0,10236,17146,27382,0.0138,0.4009,2024-08-01
AES,The AES Corporation,710667008.0,78463,77250,155713,0.0219,0.4816,2024-08-01
AESI,Atlas Energy Solutions Inc.,109850000.0,1188,990,2178,0.002,0.6407,No future earnings date available
AEVA,"Aeva Technologies, Inc.",52847000.0,1158,582,1740,0.0033,0.603,2024-08-07
AFB,"AllianceBernstein National Municipal Income Fund, Inc.",28744900.0,0,0,0,0.0,,2024-09-27
AFG,"American Financial Group, Inc.",83867000.0,519,94,613,0.0007,0.3618,2024-08-06
AFGB,N/A,,0,0,0,,,N/A
AFGC,"American Financial Group, Inc.",,0,0,0,,,N/A
AFGD,"American Financial Group, Inc.",,0,0,0,,,N/A
AFGE,"American Financial Group, Inc.",,0,0,0,,,N/A
AFL,Aflac Incorporated,568222016.0,43664,24511,68175,0.012,0.3195,2024-07-31
AFT,Apollo Senior Floating Rate Fund Inc.,15573600.0,0,0,0,0.0,,N/A
AG,First Majestic Silver Corp.,291072992.0,276534,216403,492937,0.1694,0.6815,2024-10-31
AGCO,AGCO Corporation,74619504.0,1596,1498,3094,0.0041,0.4325,2024-07-30
AGD,abrdn Global Dynamic Dividend,,0,0,0,,,N/A
AGI,Alamos Gold Inc.,419700000.0,87735,18500,106235,0.0253,0.4918,2024-07-31
AGL,"agilon health, inc.",411262016.0,28753,18222,46975,0.0114,0.7236,2024-08-01
AGM,Federal Agricultural Mortgage Corporation,9349760.0,477,613,1090,0.0117,0.5211,2024-08-05
AGM,Federal Agricultural Mortgage Corporation,9349760.0,477,613,1090,0.0117,0.5211,2024-08-05
C,Citigroup Inc.,1925699968.0,1170497,980047,2150544,0.1117,0.3346,2024-10-15
AGM,Federal Agricultural Mortgage Corporation,9349760.0,477,613,1090,0.0117,0.5211,2024-08-05
D,"Dominion Energy, Inc.",838211008.0,64307,24197,88504,0.0106,0.2809,2024-08-01
AGM,Federal Agricultural Mortgage Corporation,9349760.0,477,613,1090,0.0117,0.5211,2024-08-05
E,Eni S.p.A.,1588009984.0,660,100,760,0.0,0.4006,2024-07-26
AGM,Federal Agricultural Mortgage Corporation,9349760.0,477,613,1090,0.0117,0.5211,2024-08-05
F,Ford Motor Company,3921489920.0,1582291,2139582,3721873,0.0949,0.3125,2024-07-24
AGM,Federal Agricultural Mortgage Corporation,9349760.0,477,613,1090,0.0117,0.5211,2024-08-05
G,Genpact Limited,179979008.0,1025,4235,5260,0.0029,0.5209,2024-08-08
AGO,Assured Guaranty Ltd.,54442900.0,1720,1085,2805,0.0052,0.3329,2024-08-06
AGR,"Avangrid, Inc.",387009984.0,571,902,1473,0.0004,0.504,2024-07-23
AGRO,Adecoagro S.A.,104135000.0,1914,519,2433,0.0023,0.5908,2024-08-12
AGS,"PlayAGS, Inc.",40051100.0,421,30,451,0.0011,0.5233,2024-08-01
AGX,"Argan, Inc.",13354300.0,437,164,601,0.0045,0.5469,2024-09-04
AHH,"Armada Hoffler Properties, Inc.",67073500.0,1072,921,1993,0.003,0.497,2024-08-07
AHH,"Armada Hoffler Properties, Inc.",67073500.0,1072,921,1993,0.003,0.497,2024-08-07
A,"Agilent Technologies, Inc.",291760992.0,7256,6868,14124,0.0048,0.3553,N/A
AHL,Aspen Insurance Holdings Limited,,0,0,0,,,N/A
C,Citigroup Inc.,1925699968.0,1170497,980047,2150544,0.1117,0.3346,2024-10-15
AHL,Aspen Insurance Holdings Limited,,0,0,0,,,N/A
D,"Dominion Energy, Inc.",838211008.0,64307,24197,88504,0.0106,0.2809,2024-08-01
AHL,Aspen Insurance Holdings Limited,,0,0,0,,,N/A
E,Eni S.p.A.,1588009984.0,660,100,760,0.0,0.4006,2024-07-26
AHR,"American Healthcare REIT, Inc.",65372200.0,282,440,722,0.0011,0.9896,N/A
AHT,"Ashford Hospitality Trust, Inc.",42406400.0,14198,1316,15514,0.0366,1.5273,N/A
AHT,"Ashford Hospitality Trust, Inc.",42406400.0,14198,1316,15514,0.0366,1.5273,N/A
D,"Dominion Energy, Inc.",838211008.0,64307,24197,88504,0.0106,0.2809,2024-08-01
AHT,"Ashford Hospitality Trust, Inc.",42406400.0,14198,1316,15514,0.0366,1.5273,N/A
F,Ford Motor Company,3921489920.0,1582291,2139582,3721873,0.0949,0.3125,2024-07-24
AHT,"Ashford Hospitality Trust, Inc.",42406400.0,14198,1316,15514,0.0366,1.5273,N/A
G,Genpact Limited,179979008.0,1025,4235,5260,0.0029,0.5209,2024-08-08
AHT,"Ashford Hospitality Trust, Inc.",42406400.0,14198,1316,15514,0.0366,1.5273,N/A
H,Hyatt Hotels Corporation,45179200.0,2951,3279,6230,0.0138,0.355,N/A
AHT,"Ashford Hospitality Trust, Inc.",42406400.0,14198,1316,15514,0.0366,1.5273,N/A
I,N/A,,0,0,0,,,N/A
AI,"C3.ai, Inc.",121318000.0,242093,134395,376488,0.3103,0.6299,N/A
AIF,Apollo Tactical Income Fund Inc.,14467700.0,0,0,0,0.0,,N/A
AIG,"American International Group, Inc.",663667968.0,61987,72948,134935,0.0203,0.3186,N/A
AIN,Albany International Corp.,31236400.0,3,10,13,0.0,0.4426,N/A
AIO,Virtus Artificial Intelligence & Technology Opportunities Fund,34341000.0,0,0,0,0.0,,N/A
AIR,AAR Corp.,35711100.0,1292,876,2168,0.0061,0.4162,N/A
AIT,"Applied Industrial Technologies, Inc.",38602600.0,630,1110,1740,0.0045,0.4056,N/A
AIU,Meta Data Limited,153948000.0,0,0,0,0.0,,N/A
AIV,Apartment Investment and Management Company,144827008.0,10316,1776,12092,0.0083,0.5222,N/A
AIZ,"Assurant, Inc.",51985800.0,531,247,778,0.0015,0.3516,N/A
AIZN,N/A,,0,0,0,,,N/A
AJG,Arthur J. Gallagher & Co.,218516000.0,5683,2143,7826,0.0036,0.2612,N/A
AJX,Great Ajax Corp.,45613000.0,2430,376,2806,0.0062,0.8247,N/A
AKA,a.k.a. Brands Holding Corp.,10484900.0,0,0,0,0.0,,N/A
AKO,N/A,,0,0,0,,,N/A
A,"Agilent Technologies, Inc.",291760992.0,7256,6868,14124,0.0048,0.3553,N/A
AKO,N/A,,0,0,0,,,N/A
B,Barnes Group Inc.,50702100.0,2685,900,3585,0.0071,0.6548,N/A
AKR,Acadia Realty Trust,103181000.0,51,83,134,0.0001,0.8457,N/A
AL,Air Lease Corporation,111367000.0,3625,5709,9334,0.0084,0.4989,N/A
AL,Air Lease Corporation,111367000.0,3625,5709,9334,0.0084,0.4989,N/A
A,"Agilent Technologies, Inc.",291760992.0,7256,6868,14124,0.0048,0.3553,N/A
ALB,Albemarle Corporation,117527000.0,102084,152485,254569,0.2166,0.5942,N/A
ALB,Albemarle Corporation,117527000.0,102084,152485,254569,0.2166,0.5942,N/A
A,"Agilent Technologies, Inc.",291760992.0,7256,6868,14124,0.0048,0.3553,N/A
ALC,Alcon Inc.,493244000.0,3086,3568,6654,0.0013,0.3717,N/A
ALE,"ALLETE, Inc.",57754300.0,175,116,291,0.0005,0.1868,N/A
ALEX,"Alexander & Baldwin, Inc.",72592096.0,151,139,290,0.0004,0.6176,N/A
ALG,Alamo Group Inc.,11970100.0,204,96,300,0.0025,0.4885,N/A
ALIT,"Alight, Inc.",541046016.0,52058,10843,62901,0.0116,0.72,N/A
ALK,"Alaska Air Group, Inc.",126475000.0,20854,27187,48041,0.038,0.4061,N/A
ALL,The Allstate Corporation,263915008.0,10028,11609,21637,0.0082,0.3494,N/A
ALL,The Allstate Corporation,263915008.0,10028,11609,21637,0.0082,0.3494,N/A
B,Barnes Group Inc.,50702100.0,2685,900,3585,0.0071,0.6548,N/A
ALL,The Allstate Corporation,263915008.0,10028,11609,21637,0.0082,0.3494,N/A
H,Hyatt Hotels Corporation,45179200.0,2951,3279,6230,0.0138,0.355,N/A
ALL,The Allstate Corporation,263915008.0,10028,11609,21637,0.0082,0.3494,N/A
I,N/A,,0,0,0,,,N/A
ALL,The Allstate Corporation,263915008.0,10028,11609,21637,0.0082,0.3494,N/A
J,Jacobs Solutions Inc.,125213000.0,6658,1597,8255,0.0066,0.2786,N/A
ALLE,Allegion plc,87440704.0,1241,269,1510,0.0017,0.3506,N/A
ALLG,Allego N.V.,271011008.0,1837,155,1992,0.0007,0.601,N/A
ALLY,Ally Financial Inc.,304656000.0,59740,60727,120467,0.0395,0.4993,N/A
ALSN,"Allison Transmission Holdings, Inc.",87478200.0,1467,635,2102,0.0024,0.5426,N/A
ALTG,Alta Equipment Group Inc.,33147100.0,1143,860,2003,0.006,0.5781,N/A
ALTG,Alta Equipment Group Inc.,33147100.0,1143,860,2003,0.006,0.5781,N/A
A,"Agilent Technologies, Inc.",291760992.0,7256,6868,14124,0.0048,0.3553,N/A
ALTM,Arcadium Lithium plc,1075190016.0,29407,12915,42322,0.0039,0.7036,N/A
ALUR,Allurion Technologies Inc.,64301700.0,1077,161,1238,0.0019,2.7077,N/A
ALV,"Autoliv, Inc.",80079800.0,1056,523,1579,0.002,0.4732,N/A
ALX,"Alexander's, Inc.",5107290.0,0,0,0,0.0,,N/A
AM,Antero Midstream Corporation,481240992.0,27847,7776,35623,0.0074,0.2671,N/A
AMBC,"Ambac Financial Group, Inc.",45225000.0,45043,2664,47707,0.1055,0.8186,N/A
AMBP,Ardagh Metal Packaging S.A.,597651008.0,2669,414,3083,0.0005,0.5729,N/A
AMC,"AMC Entertainment Holdings, Inc.",295588000.0,859551,226174,1085725,0.3673,1.3069,N/A
AMCR,Amcor plc,1445340032.0,1963,1018,2981,0.0002,0.3529,N/A
AME,"AMETEK, Inc.",231470000.0,2174,794,2968,0.0013,0.2715,N/A
AMG,"Affiliated Managers Group, Inc.",31864500.0,101,77,178,0.0006,0.4324,N/A
AMH,American Homes 4 Rent,365687008.0,240,345,585,0.0002,0.4097,2024-08-01
AMH,American Homes 4 Rent,365687008.0,240,345,585,0.0002,0.4097,2024-08-01
G,Genpact Limited,179979008.0,1025,4235,5260,0.0029,0.5209,2024-08-08
AMH,American Homes 4 Rent,365687008.0,240,345,585,0.0002,0.4097,2024-08-01
H,Hyatt Hotels Corporation,45179200.0,2951,3279,6230,0.0138,0.355,N/A
AMK,"AssetMark Financial Holdings, Inc.",74744000.0,556,72,628,0.0008,0.235,2024-07-31
AMN,"AMN Healthcare Services, Inc.",37997200.0,1862,1166,3028,0.008,0.6022,2024-08-08
AMP,"Ameriprise Financial, Inc.",99324896.0,2601,2737,5338,0.0054,0.2956,2024-07-24
AMPS,"Altus Power, Inc.",159875008.0,11701,653,12354,0.0077,1.5552,2024-08-08
AMPX,"Amprius Technologies, Inc.",107967000.0,41776,1478,43254,0.0401,1.6839,No future earnings date available
AMPY,Amplify Energy Corp.,39612000.0,27280,2565,29845,0.0753,0.582,2024-08-06
AMR,"Alpha Metallurgical Resources, Inc.",13007200.0,6631,6943,13574,0.1044,0.7603,2024-08-05
AMRC,"Ameresco, Inc.",34338600.0,2077,1147,3224,0.0094,0.7609,2024-08-05
AMT,American Tower Corporation,466975008.0,20189,19071,39260,0.0084,0.3272,2024-07-30
AMTB,Amerant Bancorp Inc.,33715800.0,1,81,82,0.0002,0.4236,2024-07-24
AMTD,AMTD IDEA Group,66054400.0,0,0,0,0.0,,No future earnings date available
AMWL,American Well Corporation,13308700.0,2212,1857,4069,0.0306,0.3492,2024-07-31
AMX,"América Móvil, S.A.B. de C.V.",3079500032.0,1763,1487,3250,0.0001,0.4193,2024-10-15
AN,"AutoNation, Inc.",40266500.0,2225,5046,7271,0.0181,0.4826,2024-07-31
ANET,"Arista Networks, Inc.",313363008.0,48392,49229,97621,0.0312,0.5681,2024-07-30
ANF,Abercrombie & Fitch Co.,51105300.0,30259,55684,85943,0.1682,0.7319,2024-08-21
ANG,N/A,,0,0,0,,,N/A
A,"Agilent Technologies, Inc.",291760992.0,7256,6868,14124,0.0048,0.3553,2024-08-21
ANG,N/A,,0,0,0,,,N/A
B,Barnes Group Inc.,50702100.0,2685,900,3585,0.0071,0.6548,N/A
ANRO,N/A,26884000.0,0,0,0,0.0,,N/A
ANVS,"Annovis Bio, Inc.",11171500.0,11989,18352,30341,0.2716,1.7091,N/A
AOD,Abrdn Total Dynamic Dividend Fund,105431000.0,0,0,0,0.0,,N/A
AOMR,"Angel Oak Mortgage REIT, Inc.",24998500.0,0,0,0,0.0,,N/A
AON,Aon plc,217431008.0,5622,7777,13399,0.0062,0.2805,N/A
AORT,"Artivion, Inc.",41734400.0,362,7,369,0.0009,0.7557,N/A
AOS,A. O. Smith Corporation,120784000.0,5523,3346,8869,0.0073,0.3078,N/A
AP,Ampco-Pittsburgh Corporation,20094300.0,1141,49,1190,0.0059,1.4592,N/A
APAM,Artisan Partners Asset Management Inc.,69906600.0,1965,727,2692,0.0039,0.2868,N/A
APD,"Air Products and Chemicals, Inc.",222306000.0,14234,13057,27291,0.0123,0.3509,N/A
APG,APi Group Corporation,274287008.0,1731,50,1781,0.0006,0.504,N/A
APH,Amphenol Corporation,1201209984.0,97745,35922,133667,0.0111,0.3206,N/A
APLE,"Apple Hospitality REIT, Inc.",242346000.0,3936,2097,6033,0.0025,0.2589,N/A
APO,"Apollo Global Management, Inc.",569004032.0,142497,49525,192022,0.0337,0.3639,N/A
APO,"Apollo Global Management, Inc.",569004032.0,142497,49525,192022,0.0337,0.3639,N/A
A,"Agilent Technologies, Inc.",291760992.0,7256,6868,14124,0.0048,0.3553,2024-08-21
APOS,N/A,,0,0,0,,,N/A
APTV,Aptiv PLC,272062016.0,23073,20651,43724,0.0161,0.4464,N/A
AQN,Algonquin Power & Utilities Corp.,689659008.0,13393,1843,15236,0.0022,0.4721,N/A
AQNB,N/A,,0,0,0,,,N/A
AR,Antero Resources Corporation,310807008.0,111686,48824,160510,0.0516,0.5398,N/A
ARC,"ARC Document Solutions, Inc.",43179300.0,491,128,619,0.0014,0.679,N/A
ARCH,"Arch Resources, Inc.",18116400.0,6575,4065,10640,0.0587,0.4812,N/A
ARCO,Arcos Dorados Holdings Inc.,130655000.0,8455,2432,10887,0.0083,0.7934,N/A
ARDC,"Ares Dynamic Credit Allocation Fund, Inc.",22914900.0,0,0,0,0.0,,N/A
ARE,"Alexandria Real Estate Equities, Inc.",174883008.0,4664,4927,9591,0.0055,0.4082,N/A
ARES,Ares Management Corporation,196091008.0,2266,3784,6050,0.0031,0.402,N/A
ARGD,"Argo Group U.S., Inc.",,0,0,0,,,N/A
ARGO,N/A,,0,0,0,,,N/A
A,"Agilent Technologies, Inc.",291760992.0,7256,6868,14124,0.0048,0.3553,2024-08-21
ARI,"Apollo Commercial Real Estate Finance, Inc.",142162000.0,2964,6782,9746,0.0069,0.5402,N/A
ARIS,"Aris Water Solutions, Inc.",30547700.0,1304,60,1364,0.0045,0.7199,N/A
ARL,"American Realty Investors, Inc.",16152000.0,0,0,0,0.0,,N/A
ARLO,"Arlo Technologies, Inc.",97579296.0,2254,978,3232,0.0033,0.7784,N/A
ARMK,Aramark,262992000.0,9769,5888,15657,0.006,0.3698,N/A
AROC,"Archrock, Inc.",156286000.0,2626,7684,10310,0.0066,0.533,N/A
ARR,"ARMOUR Residential REIT, Inc.",52080500.0,11209,10325,21534,0.0413,0.455,N/A
ARR,"ARMOUR Residential REIT, Inc.",52080500.0,11209,10325,21534,0.0413,0.455,N/A
C,Citigroup Inc.,1925699968.0,1170497,980047,2150544,0.1117,0.3346,N/A
ARW,"Arrow Electronics, Inc.",53229900.0,343,669,1012,0.0019,0.5116,N/A
AS,"Amer Sports, Inc.",505249984.0,1247,1907,3154,0.0006,0.5981,N/A
ASA,ASA Gold and Precious Metals Limited,19289900.0,1035,736,1771,0.0092,0.747,N/A
ASAI,Sendas Distribuidora S.A.,269886016.0,17,463,480,0.0002,0.4929,N/A
ASAN,"Asana, Inc.",142618000.0,37299,19313,56612,0.0397,0.6222,2024-09-16
ASB,Associated Banc-Corp,150767008.0,1995,384,2379,0.0016,0.5912,2024-07-25
ASB,Associated Banc-Corp,150767008.0,1995,384,2379,0.0016,0.5912,2024-07-25
E,Eni S.p.A.,1588009984.0,660,100,760,0.0,0.4006,2024-07-26
ASB,Associated Banc-Corp,150767008.0,1995,384,2379,0.0016,0.5912,2024-07-25
F,Ford Motor Company,3921489920.0,1582291,2139582,3721873,0.0949,0.3125,2024-07-24
ASBA,N/A,,0,0,0,,,N/A
ASC,Ardmore Shipping Corporation,41729200.0,3101,4572,7673,0.0184,0.6083,2024-07-31
ASG,"Liberty All-Star Growth Fund, Inc.",60155600.0,0,0,0,0.0,,N/A
ASGI,Abrdn Global Infrastructure Income Fund,25206600.0,0,0,0,0.0,,N/A
ASGN,ASGN Incorporated,45900000.0,382,503,885,0.0019,0.4787,2024-07-24
ASH,Ashland Inc.,50127400.0,222,465,687,0.0014,0.32,2024-08-06
ASIX,AdvanSix Inc.,26818900.0,218,1065,1283,0.0048,0.7975,2024-08-02
ASPN,"Aspen Aerogels, Inc.",76161200.0,49499,15185,64684,0.0849,1.0483,2024-08-07
ASR,"Grupo Aeroportuario del Sureste, S. A. B. de C. V.",30000000.0,47,14,61,0.0002,0.3994,2024-10-21
ASX,"ASE Technology Holding Co., Ltd.",2159800064.0,7563,1003,8566,0.0004,0.5819,2024-07-25
ATCO,N/A,,0,0,0,,,No future earnings date available
D,"Dominion Energy, Inc.",838211008.0,64307,24197,88504,0.0106,0.2809,2024-08-01
ATCO,N/A,,0,0,0,,,No future earnings date available
H,Hyatt Hotels Corporation,45179200.0,2951,3279,6230,0.0138,0.355,2024-08-06
ATEN,"A10 Networks, Inc.",74455200.0,1801,114,1915,0.0026,0.6062,2024-07-30
ATGE,Adtalem Global Education Inc.,37606500.0,3078,3621,6699,0.0178,0.6366,2024-08-06
ATH,N/A,,0,0,0,,,N/A
A,"Agilent Technologies, Inc.",291760992.0,7256,6868,14124,0.0048,0.3553,2024-08-21
ATH,N/A,,0,0,0,,,N/A
B,Barnes Group Inc.,50702100.0,2685,900,3585,0.0071,0.6548,2024-07-26
ATH,N/A,,0,0,0,,,N/A
C,Citigroup Inc.,1925699968.0,1170497,980047,2150544,0.1117,0.3346,2024-10-15
ATH,N/A,,0,0,0,,,N/A
D,"Dominion Energy, Inc.",838211008.0,64307,24197,88504,0.0106,0.2809,2024-08-01
ATH,N/A,,0,0,0,,,N/A
E,Eni S.p.A.,1588009984.0,660,100,760,0.0,0.4006,2024-07-26
ATHM,Autohome Inc.,121111000.0,270,262,532,0.0004,0.6006,2024-07-30
ATHS,N/A,,0,0,0,,,N/A
ATI,ATI Inc.,124441000.0,3145,2630,5775,0.0046,0.6173,2024-08-06
ATIP,"ATI Physical Therapy, Inc.",4395620.0,0,0,0,0.0,,2024-08-05
ATKR,Atkore Inc.,36430500.0,2575,1754,4329,0.0119,0.5175,2024-08-06
ATMU,Atmus Filtration Technologies Inc.,83355904.0,22377,525,22902,0.0275,0.4039,No future earnings date available
ATO,Atmos Energy Corporation,150876992.0,790,75,865,0.0006,0.2673,2024-08-07
ATR,"AptarGroup, Inc.",66263600.0,91,68,159,0.0002,0.4321,2024-07-25
ATS,ATS Corporation,97923904.0,113,88,201,0.0002,0.5403,2024-08-07
ATUS,"Altice USA, Inc.",275737984.0,40339,6993,47332,0.0172,1.0818,2024-08-01
AU,AngloGold Ashanti plc,420089984.0,36720,59026,95746,0.0228,0.5749,No future earnings date available
AUB,Atlantic Union Bankshares Corporation,89766704.0,66,28,94,0.0001,0.6932,2024-07-25
AUB,Atlantic Union Bankshares Corporation,89766704.0,66,28,94,0.0001,0.6932,2024-07-25
A,"Agilent Technologies, Inc.",291760992.0,7256,6868,14124,0.0048,0.3553,2024-08-21
AUNA,N/A,30000000.0,0,0,0,0.0,,N/A
AVA,Avista Corporation,78188800.0,643,10370,11013,0.0141,0.5614,2024-08-07
AVAL,Grupo Aval Acciones y Valores S.A.,1187170048.0,0,0,0,0.0,,2024-08-14
AVB,"AvalonBay Communities, Inc.",142186000.0,2222,3763,5985,0.0042,0.3087,2024-07-31
AVD,American Vanguard Corporation,27984700.0,747,553,1300,0.0046,0.7361,2024-08-06
AVK,Advent Convertible and Income Fund,34593800.0,0,0,0,0.0,,N/A
AVNS,"Avanos Medical, Inc.",45903900.0,16,100,116,0.0003,0.6221,2024-08-07
AVNT,Avient Corporation,91255296.0,92,82,174,0.0002,0.7428,2024-08-06
AVTR,"Avantor, Inc.",679265984.0,29138,47637,76775,0.0113,0.5767,2024-07-26
AVY,Avery Dennison Corporation,80553400.0,378,1614,1992,0.0025,0.4082,2024-07-23
AWF,AllianceBernstein Global High Income Fund,86229696.0,0,0,0,0.0,,2024-08-02
AWI,"Armstrong World Industries, Inc.",43758200.0,4059,122,4181,0.0096,0.4555,2024-07-30
AWK,"American Water Works Company, Inc.",194823008.0,5110,3097,8207,0.0042,0.3558,2024-07-31
AWP,abrdn Global Premier Properties Fund,85408000.0,0,0,0,0.0,,N/A
AWR,American States Water Company,37228900.0,554,167,721,0.0019,0.4004,2024-08-06
AX,"Axos Financial, Inc.",56967500.0,7337,11484,18821,0.033,0.6073,2024-07-30
AXL,"American Axle & Manufacturing Holdings, Inc.",117553000.0,4499,2258,6757,0.0057,0.4945,2024-08-02
AXP,American Express Company,710912000.0,162928,107133,270061,0.038,0.3481,2024-10-18
AXR,AMREP Corporation,5271310.0,0,0,0,0.0,,2024-07-23
AXS,AXIS Capital Holdings Limited,84660000.0,2530,352,2882,0.0034,0.4572,2024-07-30
AXS,AXIS Capital Holdings Limited,84660000.0,2530,352,2882,0.0034,0.4572,2024-07-30
E,Eni S.p.A.,1588009984.0,660,100,760,0.0,0.4006,2024-07-26
AXTA,Axalta Coating Systems Ltd.,220646000.0,3001,2924,5925,0.0027,0.3611,2024-08-01
AYI,"Acuity Brands, Inc.",30765400.0,593,565,1158,0.0038,0.4284,2024-10-02
AZEK,The AZEK Company Inc.,145519008.0,9542,2934,12476,0.0086,0.5124,2024-08-07
AZO,"AutoZone, Inc.",17082800.0,2628,4166,6794,0.0398,0.3106,2024-09-17
AZUL,Azul S.A.,115810000.0,21809,23775,45584,0.0394,0.8748,2024-08-08
AZZ,AZZ Inc.,29816300.0,570,254,824,0.0028,0.4811,2024-10-08
B,Barnes Group Inc.,50702100.0,2685,900,3585,0.0071,0.6548,2024-07-26
BA,The Boeing Company,613884032.0,399298,396585,795883,0.1296,0.3946,2024-07-31
BABA,Alibaba Group Holding Limited,2376009984.0,578801,236322,815123,0.0343,0.3593,2024-08-08
BAC,Bank of America Corporation,7774750208.0,1357202,1564083,2921285,0.0376,0.3679,2024-10-15
BAC,Bank of America Corporation,7774750208.0,1357202,1564083,2921285,0.0376,0.3679,2024-10-15
B,Barnes Group Inc.,50702100.0,2685,900,3585,0.0071,0.6548,2024-07-26
BAC,Bank of America Corporation,7774750208.0,1357202,1564083,2921285,0.0376,0.3679,2024-10-15
E,Eni S.p.A.,1588009984.0,660,100,760,0.0,0.4006,2024-07-26
BAC,Bank of America Corporation,7774750208.0,1357202,1564083,2921285,0.0376,0.3679,2024-10-15
